row_id,video_file,camera_file,frame_count,experiment,experiment_id,experiment_chr,experiment_num,ms4_block_flag,ms4_target_experiment,experiment_type,is_control,is_target_species,culture,well,days_from_start,species,site,season,collection_site,toxin_exposure,particle_type,particle_class,size_class,lux_exposure,ntu,cu_ug_l,bw_ug_l,mass_loading_ug_l,mobile_cell_count,stationary_cell_count,total_cells,motility_ratio,tile,tile_count,count_date_yyyy_mm_dd,start_date_yyyy_mm_dd,collection_date,release,year,preparation,comment,species_std,qc_recalc_total_cells,qc_recalc_motility_ratio,flag_missing_response_counts,flag_total_cell_count_le_zero,flag_inconsistent_count_totals,flag_missing_key_predictor,flag_unexpected_frame_count,flag_impossible_date_sequences,flag_negative_mobile_count,flag_negative_stationary_count,flag_negative_ntu,flag_negative_lux,flag_negative_mass_loading,qc_n_flags,qc_any_flag,qc_flag_reason,qc_flag_reason_pretty,exclude_missing_response_counts,exclude_total_cell_count_le_zero,exclude_missing_key_predictor,exclude_negative_mobile_count,exclude_negative_stationary_count,exclude_inconsistent_count_totals,exclude_unexpected_frame_count,exclude_impossible_date_sequences,exclude_negative_ntu,exclude_negative_lux,exclude_negative_mass_loading,exclusion_flag,exclusion_reason,exclusion_reason_pretty
550,C2070,20250407_C2070_clip.MP4,504,6.3,NA,6.3,6.3,FALSE,NA,NA,TRUE,FALSE,55,25395,0,S. latissima,DV,Spring,Dover,CONTROL,NA,NA,NA,0,0,0,0,NA,3023,2536,5559,0.5438028422378126,none,182,NA,NA,NA,NA,2025,NA,1 disc,Saccharina latissima,5559,0.5438028422378126,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
551,C2071,20250407_C2071_clip.MP4,504,6.3,NA,6.3,6.3,FALSE,NA,NA,TRUE,FALSE,55,25396,0,S. latissima,DV,Spring,Dover,CONTROL,NA,NA,NA,0,0,0,0,NA,6151,6371,12522,0.49121546078901135,none,86,NA,NA,NA,NA,2025,NA,1 disc,Saccharina latissima,12522,0.49121546078901135,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
552,C2072,20250407_C2072_clip.MP4,504,6.1,NA,6.1,6.1,FALSE,NA,NA,TRUE,FALSE,56,25401,0,L. hyperborea,DV,Spring,Dover,CONTROL,NA,NA,NA,0,0,0,0,NA,10656,8996,19652,0.5422348870343985,none,119,NA,NA,NA,NA,2025,NA,1 disc,Laminaria hyperborea,19652,0.5422348870343985,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
553,C2073,20250407_C2073_clip.MP4,504,6.1,NA,6.1,6.1,FALSE,NA,NA,TRUE,FALSE,56,25402,0,L. hyperborea,DV,Spring,Dover,CONTROL,NA,NA,NA,0,0,0,0,NA,5431,5362,10793,0.5031965162605392,none,653,NA,NA,NA,NA,2025,NA,1 disc,Laminaria hyperborea,10793,0.5031965162605392,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
554,C2074,20250407_C2074_clip.MP4,504,6.1,NA,6.1,6.1,FALSE,NA,NA,TRUE,FALSE,56,25403,0,L. hyperborea,DV,Spring,Dover,CONTROL,NA,NA,NA,0,0,0,0,NA,4336,6283,10619,0.40832470100762785,none,1954,NA,NA,NA,NA,2025,NA,1 disc,Laminaria hyperborea,10619,0.40832470100762785,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
555,C2075,20250407_C2075_clip.MP4,504,6.1,NA,6.1,6.1,FALSE,NA,NA,TRUE,FALSE,56,25404,0,L. hyperborea,DV,Spring,Dover,CONTROL,NA,NA,NA,0,0,0,0,NA,4796,3933,8729,0.5494329247336465,none,700,NA,NA,NA,NA,2025,NA,1 disc,Laminaria hyperborea,8729,0.5494329247336465,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
556,C2076,20250407_C2076_clip.MP4,504,6.1,NA,6.1,6.1,FALSE,NA,NA,TRUE,FALSE,56,25405,0,L. hyperborea,DV,Spring,Dover,CONTROL,NA,NA,NA,0,0,0,0,NA,5220,4859,10079,0.5179085226708999,none,652,NA,NA,NA,NA,2025,NA,1 disc,Laminaria hyperborea,10079,0.5179085226708999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
557,C2077,20250407_C2077_clip.MP4,504,6.1,NA,6.1,6.1,FALSE,NA,NA,TRUE,FALSE,56,25406,0,L. hyperborea,DV,Spring,Dover,CONTROL,NA,NA,NA,0,0,0,0,NA,24940,16676,41616,0.5992887351018839,none,5282,NA,NA,NA,NA,2025,NA,1 disc,Laminaria hyperborea,41616,0.5992887351018839,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
558,C2080,20250407_C2080_clip.MP4,504,6.2,NA,6.2,6.2,FALSE,NA,NA,FALSE,TRUE,54,0,0,L. digitata,DV,Spring,Dover,CULTURE,NA,NA,NA,0,0,0,0,NA,62665,50864,113529,0.551973504567115,none,NA,NA,NA,NA,NA,2025,NA,culture,Laminaria digitata,113529,0.551973504567115,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
559,C2081,20250407_C2081_clip.MP4,504,6.3,NA,6.3,6.3,FALSE,NA,NA,FALSE,FALSE,55,0,0,S. latissima,DV,Spring,Dover,CULTURE,NA,NA,NA,0,0,0,0,NA,2716,1843,4559,0.5957446808510638,none,NA,NA,NA,NA,NA,2025,NA,culture,Saccharina latissima,4559,0.5957446808510638,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
560,C2082,20250407_C2082_clip.MP4,504,6.3,NA,6.3,6.3,FALSE,NA,NA,FALSE,FALSE,55,0,0,S. latissima,DV,Spring,Dover,CULTURE,NA,NA,NA,0,0,0,0,NA,3255,2727,5982,0.5441323971915747,none,NA,NA,NA,NA,NA,2025,NA,culture,Saccharina latissima,5982,0.5441323971915747,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
561,C2083,20250407_C2083_clip.MP4,504,6.3,NA,6.3,6.3,FALSE,NA,NA,FALSE,FALSE,55,0,0,S. latissima,DV,Spring,Dover,CULTURE,NA,NA,NA,0,0,0,0,NA,3039,3328,6367,0.4773048531490498,none,NA,NA,NA,NA,NA,2025,NA,culture,Saccharina latissima,6367,0.4773048531490498,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
562,C2084,20250407_C2084_clip.MP4,504,6.1,NA,6.1,6.1,FALSE,NA,NA,FALSE,FALSE,56,0,0,L. hyperborea,DV,Spring,Dover,CULTURE,NA,NA,NA,0,0,0,0,NA,5195,2307,7502,0.6924820047987204,none,NA,NA,NA,NA,NA,2025,NA,culture,Laminaria hyperborea,7502,0.6924820047987204,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
563,C2085,20250407_C2085_clip.MP4,504,6.1,NA,6.1,6.1,FALSE,NA,NA,FALSE,FALSE,56,0,0,L. hyperborea,DV,Spring,Dover,CULTURE,NA,NA,NA,0,0,0,0,NA,7928,7435,15363,0.5160450432858166,none,NA,NA,NA,NA,NA,2025,NA,culture,Laminaria hyperborea,15363,0.5160450432858166,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
564,C2086,20250407_C2086_clip.MP4,504,6.3,NA,6.3,6.3,FALSE,NA,NA,FALSE,FALSE,57,0,0,S. latissima,EB,Spring,Eastbourne,CULTURE,NA,NA,NA,0,0,0,0,NA,6928,5561,12489,0.5547281607814877,none,NA,NA,NA,NA,NA,2025,NA,culture,Saccharina latissima,12489,0.5547281607814877,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
565,C2087,20250407_C2087_clip.MP4,504,6.3,NA,6.3,6.3,FALSE,NA,NA,FALSE,FALSE,57,0,0,S. latissima,EB,Spring,Eastbourne,CULTURE,NA,NA,NA,0,0,0,0,NA,14507,14107,28614,0.5069895855175788,none,NA,NA,NA,NA,NA,2025,NA,culture,Saccharina latissima,28614,0.5069895855175788,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
566,C2088,20250407_C2088_clip.MP4,504,6.2,NA,6.2,6.2,FALSE,NA,NA,FALSE,TRUE,58,0,0,L. digitata,BR,Spring,Bognor,CULTURE,NA,NA,NA,0,0,0,0,NA,25953,22455,48408,0.5361303916707982,none,NA,NA,NA,NA,NA,2025,NA,culture,Laminaria digitata,48408,0.5361303916707982,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
567,C2089,20250407_C2089_clip.MP4,504,6.2,NA,6.2,6.2,FALSE,NA,NA,FALSE,TRUE,58,0,0,L. digitata,BR,Spring,Bognor,CULTURE,NA,NA,NA,0,0,0,0,NA,11885,10685,22570,0.5265839610101906,none,NA,NA,NA,NA,NA,2025,NA,culture,Laminaria digitata,22570,0.5265839610101906,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
568,C2090,20250407_C2090_clip.MP4,504,6.2,NA,6.2,6.2,FALSE,NA,NA,FALSE,TRUE,58,0,0,L. digitata,BR,Spring,Bognor,CULTURE,NA,NA,NA,0,0,0,0,NA,10377,2595,12972,0.7999537465309898,none,NA,NA,NA,NA,NA,2025,NA,culture,Laminaria digitata,12972,0.7999537465309898,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
569,C2091,20250407_C2091_clip.MP4,504,6.2,NA,6.2,6.2,FALSE,NA,NA,FALSE,TRUE,58,0,0,L. digitata,BR,Spring,Bognor,CULTURE,NA,NA,NA,0,0,0,0,NA,15832,15385,31217,0.5071595604958836,none,NA,NA,NA,NA,NA,2025,NA,culture,Laminaria digitata,31217,0.5071595604958836,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
570,C2092,20250411_C2092_clip.MP4,504,6.2,NA,6.2,6.2,FALSE,NA,NA,FALSE,TRUE,53,0,0,L. digitata,HW,Spring,Harwich,CULTURE,NA,NA,NA,0,0,0,0,NA,10099,10162,20261,0.49844528897882634,none,NA,NA,NA,NA,NA,2025,NA,culture,Laminaria digitata,20261,0.49844528897882634,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
571,C2093,20250411_C2093_clip.MP4,504,6.2,NA,6.2,6.2,FALSE,NA,NA,FALSE,TRUE,53,0,0,L. digitata,HW,Spring,Harwich,CULTURE,NA,NA,NA,0,0,0,0,NA,30540,27796,58336,0.5235189248491497,none,NA,NA,NA,NA,NA,2025,NA,culture,Laminaria digitata,58336,0.5235189248491497,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
572,C2094,20250411_C2094_clip.MP4,504,6.2,NA,6.2,6.2,FALSE,NA,NA,FALSE,TRUE,53,0,0,L. digitata,HW,Spring,Harwich,CULTURE,NA,NA,NA,0,0,0,0,NA,27398,20211,47609,0.5754794261589196,none,NA,NA,NA,NA,NA,2025,NA,culture,Laminaria digitata,47609,0.5754794261589196,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
573,C2095,20250411_C2095_clip.MP4,504,6.2,NA,6.2,6.2,FALSE,NA,NA,FALSE,TRUE,53,0,0,L. digitata,HW,Spring,Harwich,CULTURE,NA,NA,NA,0,0,0,0,NA,15983,19614,35597,0.44899851111048683,none,NA,NA,NA,NA,NA,2025,NA,culture,Laminaria digitata,35597,0.44899851111048683,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
574,C2096,20250411_C2096_clip.MP4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,TRUE,TRUE,53,25411,4,L. digitata,HW,Spring,Harwich,CONTROL,NA,NA,NA,0,0,0,0,NA,27308,22197,49505,0.5516210483789517,glass,2519,NA,NA,NA,NA,2025,NA,control,Laminaria digitata,49505,0.5516210483789517,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
575,C2097,20250411_C2097_clip.MP4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,TRUE,TRUE,53,25412,4,L. digitata,HW,Spring,Harwich,CONTROL,NA,NA,NA,0,0,0,0,NA,28855,35407,64262,0.4490211944850767,glass,1087,NA,NA,NA,NA,2025,NA,control,Laminaria digitata,64262,0.4490211944850767,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
576,C2098,20250411_C2098_clip.MP4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,TRUE,TRUE,53,25413,4,L. digitata,HW,Spring,Harwich,CONTROL,NA,NA,NA,0,0,0,0,NA,22676,23992,46668,0.48590040284563296,glass,523,NA,NA,NA,NA,2025,NA,control,Laminaria digitata,46668,0.48590040284563296,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
577,C2099,20250411_C2099_clip.MP4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,TRUE,TRUE,53,25414,4,L. digitata,HW,Spring,Harwich,CONTROL,NA,NA,NA,0,0,0,0,NA,9115,9703,18818,0.4843766606440642,glass,492,NA,NA,NA,NA,2025,NA,control,Laminaria digitata,18818,0.4843766606440642,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
578,C2100,20250411_C2100_clip.MP4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,TRUE,TRUE,53,25415,4,L. digitata,HW,Spring,Harwich,CONTROL,NA,NA,NA,0,0,0,0,NA,19521,20389,39910,0.489125532448008,glass,1477,NA,NA,NA,NA,2025,NA,control,Laminaria digitata,39910,0.489125532448008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
579,C2101,20250411_C2101_clip.MP4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,TRUE,TRUE,53,25416,4,L. digitata,HW,Spring,Harwich,CONTROL,NA,NA,NA,0,0,0,0,NA,15322,14451,29773,0.5146273469250663,glass,494,NA,NA,NA,NA,2025,NA,control,Laminaria digitata,29773,0.5146273469250663,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
580,C2103,20250411_C2103_clip.MP4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,FALSE,TRUE,53,25421,4,L. digitata,HW,Spring,Harwich,CU0,NA,NA,NA,0,0,10,0,NA,16285,17469,33754,0.4824613379155063,glass,284,NA,NA,NA,NA,2025,NA,NA,Laminaria digitata,33754,0.4824613379155063,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
581,C2104,20250411_C2104_clip.MP4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,FALSE,TRUE,53,25422,4,L. digitata,HW,Spring,Harwich,CU0,NA,NA,NA,0,0,10,0,NA,40848,44223,85071,0.4801636280283528,glass,1137,NA,NA,NA,NA,2025,NA,NA,Laminaria digitata,85071,0.4801636280283528,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
582,C2105,20250411_C2105_clip.MP4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,FALSE,TRUE,53,25423,4,L. digitata,HW,Spring,Harwich,CU0,NA,NA,NA,0,0,10,0,NA,17943,17969,35912,0.49963800400980174,glass,534,NA,NA,NA,NA,2025,NA,NA,Laminaria digitata,35912,0.49963800400980174,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
583,C2106,20250411_C2106_clip.MP4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,FALSE,TRUE,53,25424,4,L. digitata,HW,Spring,Harwich,CU0,NA,NA,NA,0,0,10,0,NA,12680,13732,26412,0.48008480993487807,glass,1690,NA,NA,NA,NA,2025,NA,NA,Laminaria digitata,26412,0.48008480993487807,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
584,C2107,20250411_C2107_clip.MP4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,FALSE,TRUE,53,25425,4,L. digitata,HW,Spring,Harwich,CU0,NA,NA,NA,0,0,10,0,NA,16076,16574,32650,0.4923736600306279,glass,419,NA,NA,NA,NA,2025,NA,NA,Laminaria digitata,32650,0.4923736600306279,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
585,C2108,20250411_C2108_clip.MP4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,FALSE,TRUE,53,25426,4,L. digitata,HW,Spring,Harwich,CU0,NA,NA,NA,0,0,10,0,NA,989,4865,5854,0.16894431158182438,glass,NA,NA,NA,NA,NA,2025,NA,NA,Laminaria digitata,5854,0.16894431158182438,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
586,C2109,20250411_C2109_clip.MP4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,FALSE,TRUE,53,25431,4,L. digitata,HW,Spring,Harwich,CU0,NA,NA,NA,0,0,100,0,NA,47989,53805,101794,0.47143250093325734,glass,163,NA,NA,NA,NA,2025,NA,NA,Laminaria digitata,101794,0.47143250093325734,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
587,C2110,20250411_C2110_clip.MP4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,FALSE,TRUE,53,25432,4,L. digitata,HW,Spring,Harwich,CU0,NA,NA,NA,0,0,100,0,NA,12910,13758,26668,0.484100794960252,glass,450,NA,NA,NA,NA,2025,NA,NA,Laminaria digitata,26668,0.484100794960252,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
588,C2111,20250411_C2111_clip.MP4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,FALSE,TRUE,53,25433,4,L. digitata,HW,Spring,Harwich,CU0,NA,NA,NA,0,0,100,0,NA,27525,37835,65360,0.42112913096695226,glass,201,NA,NA,NA,NA,2025,NA,NA,Laminaria digitata,65360,0.42112913096695226,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
589,C2112,20250411_C2112_clip.MP4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,FALSE,TRUE,53,25434,4,L. digitata,HW,Spring,Harwich,CU0,NA,NA,NA,0,0,100,0,NA,52875,58339,111214,0.4754347474238855,glass,1321,NA,NA,NA,NA,2025,NA,NA,Laminaria digitata,111214,0.4754347474238855,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
590,C2113,20250411_C2113_clip.MP4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,FALSE,TRUE,53,25435,4,L. digitata,HW,Spring,Harwich,CU0,NA,NA,NA,0,0,100,0,NA,38558,53298,91856,0.4197657202577948,glass,223,NA,NA,NA,NA,2025,NA,NA,Laminaria digitata,91856,0.4197657202577948,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
591,C2114,20250411_C2114_clip.MP4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,FALSE,TRUE,53,25436,4,L. digitata,HW,Spring,Harwich,CU0,NA,NA,NA,0,0,100,0,NA,20155,22756,42911,0.46969308568898416,glass,401,NA,NA,NA,NA,2025,NA,NA,Laminaria digitata,42911,0.46969308568898416,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
592,C2115,20250411_C2115_clip.MP4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,FALSE,TRUE,53,25441,4,L. digitata,HW,Spring,Harwich,CU0,NA,NA,NA,0,0,1000,0,NA,16565,17230,33795,0.49016126645953545,glass,251,NA,NA,NA,NA,2025,NA,NA,Laminaria digitata,33795,0.49016126645953545,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
